attachment_version,description,status,platform,moored,timestamp,year,month,day,hour,minute,second,latitude,longitude,gps_altitude,vector_averaged_wind_direction,vector_averaged_wind_speed,minimum_wind_speed_over_averaging_period,maximum_wind_speed_over_averaging_period,wind_speed_at_10m,air_temperature,water_temperature,relative_humidity,wind_chill,heat_index,dew_frost_point,barometric_pressure,altimeter_setting,sea_level_pressure,pressure_altitude,density_altitude,wxt520_internal_temperature,rain_accumulation,three_hour_rain_accumulation,six_hour_rain_accumulation,twenty_four_hour_rain_accumulation,rain_duration,rain_intensity,rain_peak_intensity,hail_accumulation,hail_duration,hail_intensity,firmware_version,reporting_interval,cf2_epoch,system_voltage_measured_at_cf2,gps_epoch,gps_latitude,gps_longitude,gps_fix_quality_indicator,number_of_satellites_used_for_gps,pitch,roll,pitch_maximum,roll_maximum,compass_relative_magnitude,average_compass_heading,sbd_timestamp,sbd_latitude,sbd_longitude
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595085919,2020,07,18,15,25,19,33.43390,-117.87313,0.7,334.53,5.83,2.14,8.94,7.11,18.40,,82.70,,,15.42,30.01,30.01,1016.28,-81.95,538.93,18.90,0.1429,,,,12880.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595085681,15.26,1595085184,33.43390,-117.87313,2,10,0.26,0.17,5.7,4.3,5201,239.4,1595085919,33.43277,-117.85476
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595086712,2020,07,18,15,38,32,33.43168,-117.87754,-3.0,306.98,4.90,1.36,10.11,5.97,18.40,,81.30,,,15.15,30.02,30.02,1016.62,-91.17,523.74,19.00,0.1429,,,,12890.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595086483,15.26,1595085986,33.43168,-117.87754,2,9,0.33,0.16,5.8,5.5,5112,240.7,1595086712,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595087524,2020,07,18,15,52,04,33.42978,-117.88176,-5.5,320.13,5.09,1.36,8.75,6.21,18.50,,81.40,,,15.27,30.02,30.02,1016.62,-91.17,537.06,19.10,0.1433,,,,12940.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595087285,15.26,1595086788,33.42978,-117.88176,2,9,0.25,0.16,5.8,3.9,5122,237.4,1595087524,33.38296,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595088331,2020,07,18,16,05,31,33.42770,-117.88599,-5.4,312.73,4.80,1.94,9.14,5.85,18.70,,80.70,,,15.33,30.02,30.02,1016.62,-91.17,561.25,19.30,0.1433,,,,12990.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595088088,15.26,1595087590,33.42770,-117.88599,2,7,0.36,0.21,4.6,3.5,5258,237.1,1595088331,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595089126,2020,07,18,16,18,46,33.42570,-117.89002,-6.8,322.89,4.34,1.56,7.97,5.29,18.70,,80.50,,,15.29,30.02,30.02,1016.62,-91.17,560.71,19.40,0.1433,,,,13000.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595088888,15.26,1595088392,33.42570,-117.89002,2,7,0.22,0.15,4.8,4.5,4813,237.7,1595089126,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595090041,2020,07,18,16,34,01,33.42379,-117.89403,3.3,292.41,5.99,2.92,9.14,7.30,18.80,,82.00,,,15.68,30.03,30.03,1016.96,-100.39,566.49,19.50,0.1433,,,,13010.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595089690,15.26,1595089194,33.42379,-117.89403,2,8,0.26,0.13,5.1,4.3,4800,237.0,1595090041,33.39336,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595090850,2020,07,18,16,47,30,33.42142,-117.89870,1.3,290.89,4.14,1.75,6.42,5.05,18.80,,79.70,,,15.23,30.02,30.02,1016.62,-91.17,571.54,19.50,0.1433,,,,13010.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595090493,15.26,1595090116,33.42142,-117.89870,2,9,0.48,0.12,4.1,3.5,4680,238.9,1595090850,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595091649,2020,07,18,17,00,49,33.41960,-117.90262,0.9,294.60,6.86,3.30,9.91,8.37,19.00,,80.60,,,15.60,30.03,30.03,1016.96,-100.39,588.72,19.80,0.1433,,,,13010.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595091415,15.26,1595090918,33.41960,-117.90262,2,10,0.28,0.07,5.0,4.6,5076,239.8,1595091649,33.46287,-117.85476
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595092447,2020,07,18,17,14,07,33.41770,-117.90658,0.7,311.63,5.64,2.14,10.11,6.87,18.90,,80.50,,,15.49,30.03,30.03,1016.96,-100.39,575.39,19.80,0.1441,,,,13020.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595092217,15.26,1595091720,33.41770,-117.90658,2,9,0.21,0.16,5.5,4.5,4843,239.2,1595092447,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595093309,2020,07,18,17,28,29,33.41576,-117.91069,2.9,310.42,6.05,3.11,11.66,7.37,19.10,,80.00,,,15.59,30.03,30.03,1016.96,-100.39,600.09,19.90,0.1441,,,,13020.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595093018,15.26,1595092522,33.41576,-117.91069,2,9,0.24,0.14,5.3,5.1,5226,238.5,1595093309,33.38508,-117.83466
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595094117,2020,07,18,17,41,57,33.41362,-117.91509,4.3,310.32,5.02,2.53,8.36,6.11,19.20,,79.70,,,15.62,30.03,30.03,1016.96,-100.39,612.29,20.10,0.1441,,,,13020.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595093821,15.26,1595093384,33.41362,-117.91509,2,9,0.34,0.12,5.1,3.7,5163,239.6,1595094117,33.42348,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595094920,2020,07,18,17,55,20,33.41165,-117.91917,6.3,315.61,6.10,3.11,9.14,7.44,19.30,,79.60,,,15.70,30.03,30.03,1016.96,-100.39,625.05,20.30,0.1441,,,,13020.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595094683,15.26,1595094185,33.41165,-117.91917,2,8,0.19,0.16,3.9,4.2,4682,240.1,1595094920,33.42539,-117.70043
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595095719,2020,07,18,18,08,39,33.40966,-117.92314,3.7,310.40,6.57,3.89,9.72,8.01,19.40,,80.30,,,15.94,30.03,30.03,1016.96,-100.39,640.10,20.40,0.1441,,,,13020.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595095485,15.26,1595094987,33.40966,-117.92314,2,8,0.24,0.13,6.3,3.7,5341,245.2,1595095719,33.39336,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595096524,2020,07,18,18,22,04,33.40768,-117.92725,3.7,308.44,6.73,4.08,11.47,8.20,19.50,,80.60,,,16.09,30.03,30.03,1016.96,-100.39,654.03,20.60,0.1441,,,,13030.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595096286,15.26,1595095789,33.40768,-117.92725,2,7,0.15,0.17,4.3,3.4,4420,244.3,1595096524,33.43277,-117.85476
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595097320,2020,07,18,18,35,20,33.40579,-117.93128,3.4,294.07,6.80,3.50,11.08,8.30,19.50,,78.90,,,15.76,30.02,30.02,1016.62,-91.17,660.52,20.80,0.1441,,,,13030.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595097088,15.26,1595096591,33.40579,-117.93128,2,8,0.75,0.20,5.8,6.1,6698,278.7,1595097320,33.39336,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595098183,2020,07,18,18,49,43,33.40680,-117.93283,0.6,280.60,7.31,4.28,10.89,8.91,19.60,,78.60,,,15.80,30.02,30.02,1016.62,-91.17,672.69,20.70,0.1441,,,,13030.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595097890,15.26,1595097393,33.40680,-117.93283,2,9,1.70,0.19,5.6,3.9,6733,346.3,1595098183,33.46184,-117.95097
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595098988,2020,07,18,19,03,08,33.41134,-117.93240,4.4,275.50,8.07,4.28,11.28,9.84,19.50,,78.80,,,15.74,30.02,30.02,1016.62,-91.17,660.23,20.70,0.1441,,,,13040.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595098692,15.26,1595098255,33.41134,-117.93240,2,9,1.20,0.18,5.3,6.0,185048,321.0,1595098988,33.39336,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595099791,2020,07,18,19,16,31,33.41362,-117.93442,-2.2,281.48,9.45,6.03,11.86,11.52,19.50,,80.20,,,16.01,30.02,30.02,1016.62,-91.17,664.28,20.60,0.1441,,,,13060.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595099553,15.26,1595099057,33.41362,-117.93442,2,7,0.16,0.21,5.6,5.8,5425,247.7,1595099791,33.39336,-117.89280
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595100588,2020,07,18,19,29,48,33.41148,-117.93851,-3.5,281.47,9.62,5.83,13.41,11.73,19.60,,80.10,,,16.09,30.02,30.02,1016.62,-91.17,677.05,20.60,0.1441,,,,13080.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595100356,15.26,1595099859,33.41148,-117.93851,2,7,0.25,0.20,8.1,5.3,5075,248.8,1595100588,33.43173,-117.95097
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595101393,2020,07,18,19,43,13,33.40941,-117.94251,-4.5,278.40,8.98,6.03,13.02,10.95,19.70,,81.50,,,16.46,30.01,30.01,1016.28,-81.95,705.61,20.70,0.1441,,,,13100.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595101158,15.26,1595100661,33.40941,-117.94251,2,7,0.28,0.22,5.4,4.3,4563,249.8,1595101393,33.35230,-116.81508
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595102198,2020,07,18,19,56,38,33.40722,-117.94660,-1.9,276.85,9.49,6.61,12.83,11.57,19.70,,80.50,,,16.27,30.01,30.01,1016.28,-81.95,702.69,20.70,0.1453,,,,13160.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595101960,15.26,1595101464,33.40722,-117.94660,2,8,0.31,0.14,5.5,4.0,4806,251.7,1595102198,33.41418,-117.93081
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595103001,2020,07,18,20,10,01,33.40515,-117.95073,0.5,281.91,9.58,6.03,13.22,11.68,19.70,,81.70,,,16.50,30.00,30.00,1015.94,-72.73,717.61,20.70,0.1453,,,,13180.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595102763,15.26,1595102265,33.40515,-117.95073,2,11,0.25,0.19,6.5,4.2,4940,252.7,1595103001,33.37476,-117.96880
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595103803,2020,07,18,20,23,23,33.40315,-117.95472,0.2,274.54,9.82,6.80,13.02,11.97,19.80,,79.90,,,16.25,30.00,30.00,1015.94,-72.73,725.40,20.70,0.1457,,,,13210.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595103565,15.26,1595103068,33.40315,-117.95472,2,11,0.26,0.20,8.2,5.3,5304,249.5,1595103803,33.35392,-117.93081
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595104598,2020,07,18,20,36,38,33.40117,-117.95845,2.2,280.25,9.78,6.22,13.22,11.92,19.80,,81.60,,,16.58,29.99,29.99,1015.60,-63.50,741.82,20.80,0.1461,,,,13230.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595104368,15.26,1595103870,33.40117,-117.95845,2,10,0.29,0.18,6.8,4.3,5004,251.3,1595104598,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595105406,2020,07,18,20,50,06,33.39949,-117.96196,0.6,278.67,10.03,7.00,13.02,12.23,19.90,,79.60,,,16.29,29.99,29.99,1015.60,-63.50,748.98,20.80,0.1461,,,,13270.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595105169,15.26,1595104672,33.39949,-117.96196,2,10,0.30,0.28,7.2,4.5,5152,248.4,1595105406,33.38406,-117.93081
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595106208,2020,07,18,21,03,28,33.39766,-117.96550,1.4,283.91,9.91,6.42,13.80,12.09,19.90,,80.40,,,16.44,29.99,29.99,1015.60,-63.50,751.35,20.90,0.1465,,,,13360.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595105971,15.26,1595105474,33.39766,-117.96550,2,10,0.14,0.25,5.1,4.6,4857,246.8,1595106208,33.40161,-117.95097
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595107009,2020,07,18,21,16,49,33.39588,-117.96886,2.3,283.02,9.93,7.00,13.61,12.11,19.90,,81.30,,,16.62,29.98,29.98,1015.26,-54.27,765.43,20.90,0.1476,,,,13420.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595106773,15.26,1595106277,33.39588,-117.96886,2,10,0.15,0.26,6.7,4.7,5364,250.4,1595107009,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595107812,2020,07,18,21,30,12,33.39404,-117.97243,-0.3,286.97,10.73,7.58,14.19,13.08,20.00,,81.50,,,16.75,29.98,29.98,1015.26,-54.27,779.12,20.90,0.1476,,,,13460.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595107576,15.26,1595107079,33.39404,-117.97243,2,11,0.17,0.27,8.0,4.9,5306,251.6,1595107812,33.38296,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595108615,2020,07,18,21,43,35,33.39205,-117.97630,1.7,279.36,10.56,6.03,15.16,12.87,20.20,,80.40,,,16.73,29.98,29.98,1015.26,-54.27,802.00,21.00,0.1484,,,,13550.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595108378,15.26,1595107881,33.39205,-117.97630,2,11,0.24,0.21,8.3,6.8,4948,242.1,1595108615,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595109417,2020,07,18,21,56,57,33.39037,-117.97962,2.5,285.01,11.29,7.97,14.77,13.77,20.20,,78.50,,,16.36,29.97,29.97,1014.93,-45.04,807.68,21.00,0.1488,,,,13600.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595109180,15.26,1595108683,33.39037,-117.97962,2,11,0.14,0.27,9.3,6.2,1,247.6,1595109417,33.38296,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595110459,2020,07,18,22,14,19,33.38754,-117.98509,2.6,281.42,11.14,4.67,15.94,13.58,20.40,,79.10,,,16.67,29.97,29.97,1014.93,-45.04,835.61,21.10,0.1488,,,,13650.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595109982,15.26,1595109486,33.38754,-117.98509,2,10,-0.07,0.17,7.8,7.5,6415,214.1,1595110459,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595111260,2020,07,18,22,27,40,33.38525,-117.98950,4.9,291.53,12.73,8.75,17.11,15.52,20.40,,78.40,,,16.53,29.96,29.96,1014.59,-35.81,844.88,21.20,0.1492,,,,13770.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595110785,15.26,1595110527,33.38525,-117.98950,2,9,-0.17,0.17,9.9,5.8,5756,247.2,1595111260,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595112063,2020,07,18,22,41,03,33.38245,-117.99497,5.5,292.26,12.81,8.55,17.11,15.62,20.40,,77.80,,,16.41,29.96,29.96,1014.59,-35.81,843.05,21.20,0.1492,,,,13840.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595111827,15.26,1595111330,33.38245,-117.99497,2,10,-0.11,0.16,7.2,6.0,5183,250.0,1595112063,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595112863,2020,07,18,22,54,23,33.37957,-118.00070,3.0,298.27,13.53,8.55,18.27,16.50,20.50,,78.30,,,16.61,29.96,29.96,1014.59,-35.81,857.63,21.20,0.1496,,,,13920.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595112630,15.26,1595112132,33.37957,-118.00070,2,10,-0.25,0.17,10.1,7.3,5424,248.0,1595112863,33.33532,-118.00675
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595113662,2020,07,18,23,07,42,33.37664,-118.00654,1.5,299.38,13.82,9.14,18.08,16.85,20.40,,79.50,,,16.75,29.95,29.95,1014.25,-26.57,859.67,21.20,0.1512,,,,14060.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595113431,15.26,1595112935,33.37664,-118.00654,2,11,-0.40,0.20,10.1,8.0,5302,247.2,1595113662,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595114473,2020,07,18,23,21,13,33.37337,-118.01252,0.6,297.41,14.48,9.33,19.05,17.66,20.40,,79.90,,,16.83,29.95,29.95,1014.25,-26.57,860.89,21.20,0.1516,,,,14180.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595114234,15.26,1595113738,33.37337,-118.01252,2,12,-0.38,0.13,7.8,6.5,5635,249.3,1595114473,33.35283,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595115268,2020,07,18,23,34,28,33.37015,-118.01883,0.6,295.68,14.85,9.72,19.63,18.11,20.40,,80.10,,,16.87,29.95,29.95,1014.25,-26.57,861.50,21.20,0.1524,,,,14360.00,0.0039,0.5630,0.00,0.00,0.00,2.04,10,1595115037,15.26,1595114541,33.37015,-118.01883,2,12,-0.49,0.14,12.3,6.3,5130,249.2,1595115268,33.39229,-117.98897
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595116071,2020,07,18,23,47,51,33.36684,-118.02534,0.5,296.87,14.70,9.72,18.66,17.92,20.40,,80.60,,,16.97,29.94,29.94,1013.91,-17.34,874.45,21.10,0.1524,,,,14470.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595115840,15.26,1595115344,33.36684,-118.02534,2,10,-0.50,0.14,9.1,9.5,5510,248.2,1595116071,33.35283,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595116885,2020,07,19,00,01,25,33.36346,-118.03179,0.4,295.05,15.10,10.50,19.63,18.42,20.30,,79.40,,,16.63,29.95,29.95,1014.25,-26.57,846.29,21.00,0.1531,,,,14580.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595116643,15.26,1595116147,33.36346,-118.03179,2,12,-0.34,0.14,12.9,6.8,5499,249.4,1595116885,33.38179,-118.12308
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595117683,2020,07,19,00,14,43,33.36016,-118.03833,-0.3,298.27,14.97,10.11,20.22,18.25,20.30,,79.40,,,16.63,29.94,29.94,1013.91,-17.34,857.72,20.90,0.1555,,,,14720.00,0.0276,0.5630,0.00,0.00,0.00,2.04,10,1595117446,15.26,1595116950,33.36016,-118.03833,2,10,-0.33,0.10,8.6,10.0,5491,249.5,1595117683,33.35283,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595118485,2020,07,19,00,28,05,33.35690,-118.04463,1.8,298.80,15.24,10.11,20.02,18.58,20.20,,79.60,,,16.58,29.94,29.94,1013.91,-17.34,845.26,20.90,0.1559,,,,14820.00,0.0197,0.5630,0.00,0.00,0.00,2.04,10,1595118249,15.26,1595117753,33.35690,-118.04463,2,10,-0.57,0.17,10.3,8.7,5806,250.0,1595118485,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595119407,2020,07,19,00,43,27,33.35352,-118.05117,0.0,303.53,14.64,9.14,18.66,17.85,20.30,,81.20,,,16.99,29.94,29.94,1013.91,-17.34,863.19,20.90,0.1567,,,,15000.00,0.0079,0.5630,0.00,0.00,0.00,2.04,10,1595119052,15.26,1595118556,33.35352,-118.05117,2,10,-0.46,0.01,10.5,7.5,5175,251.7,1595119407,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595120213,2020,07,19,00,56,53,33.34950,-118.05900,4.1,302.81,15.28,9.91,20.22,18.63,20.30,,80.70,,,16.89,29.93,29.93,1013.57,-8.09,873.09,20.90,0.1575,,,,15170.00,0.0039,0.5630,0.00,0.00,0.00,2.04,10,1595119855,15.26,1595119478,33.34950,-118.05900,2,8,-0.54,0.12,9.8,11.1,4760,252.9,1595120213,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595121017,2020,07,19,01,10,17,33.34598,-118.06589,0.7,304.23,15.34,9.91,21.00,18.70,20.10,,80.10,,,16.58,29.92,29.92,1013.23,1.15,856.55,20.80,0.1594,,,,15380.00,0.0039,0.5630,0.00,0.00,0.00,2.04,10,1595120778,15.26,1595120281,33.34598,-118.06589,2,9,-0.40,0.16,14.1,7.4,4817,253.1,1595121017,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595121817,2020,07,19,01,23,37,33.34239,-118.07280,1.0,304.08,15.96,10.50,21.19,19.46,20.10,,80.70,,,16.70,29.92,29.92,1013.23,1.15,858.35,20.60,0.1602,,,,15570.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595121581,15.26,1595121084,33.34239,-118.07280,2,9,-0.64,0.18,10.8,8.1,4983,249.9,1595121817,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595122620,2020,07,19,01,37,00,33.33865,-118.07992,-2.2,305.67,15.71,9.53,20.80,19.15,20.10,,79.60,,,16.48,29.92,29.92,1013.23,1.15,855.05,20.60,0.1606,,,,15720.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595122383,15.26,1595121886,33.33865,-118.07992,2,10,-0.41,0.12,14.7,7.2,5398,251.9,1595122620,33.35283,-118.02695
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595123415,2020,07,19,01,50,15,33.33519,-118.08685,-1.9,304.97,15.47,7.78,21.19,18.87,20.10,,80.60,,,16.68,29.92,29.92,1013.23,1.15,858.05,20.60,0.1622,,,,15940.00,0.0591,0.5630,0.00,0.00,0.00,2.04,10,1595123185,15.26,1595122689,33.33519,-118.08685,2,10,-0.40,0.16,11.7,7.8,13802,253.0,1595123415,33.34350,-118.06490
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595124226,2020,07,19,02,03,46,33.33151,-118.09386,-1.1,302.75,15.86,8.75,20.02,19.34,20.00,,80.20,,,16.50,29.92,29.92,1013.23,1.15,843.78,20.60,0.1630,,,,16100.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595123988,15.26,1595123492,33.33151,-118.09386,2,12,-0.32,0.15,13.1,8.1,5631,254.3,1595124226,33.30903,-117.62240
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595125030,2020,07,19,02,17,10,33.32777,-118.10117,-0.7,300.49,14.72,9.72,20.02,17.94,20.10,,79.20,,,16.40,29.93,29.93,1013.57,-8.09,842.42,20.60,0.1634,,,,16250.00,0.0039,0.5630,0.00,0.00,0.00,2.04,10,1595124791,15.26,1595124295,33.32777,-118.10117,2,12,-0.40,0.16,8.4,7.4,5759,254.2,1595125030,33.33416,-118.10282
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595125833,2020,07,19,02,30,33,33.32402,-118.10843,0.2,302.81,14.62,10.11,19.63,17.82,20.00,,79.60,,,16.38,29.92,29.92,1013.23,1.15,841.99,20.50,0.1638,,,,16430.00,0.0039,0.5630,0.00,0.00,0.00,2.04,10,1595125595,15.26,1595125098,33.32402,-118.10843,2,11,-0.29,0.12,8.4,9.2,5290,253.8,1595125833,33.29468,-118.14072
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595126643,2020,07,19,02,44,03,33.32028,-118.11564,1.1,306.05,13.94,10.11,18.27,16.99,20.00,,80.20,,,16.50,29.92,29.92,1013.23,1.15,843.78,20.40,0.1657,,,,16560.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595126397,15.26,1595125901,33.32028,-118.11564,2,10,-0.18,0.11,11.6,8.6,4767,255.1,1595126643,33.33416,-118.10282
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595127430,2020,07,19,02,57,10,33.31703,-118.12215,1.5,306.54,13.51,8.55,17.50,16.47,19.90,,81.80,,,16.71,29.93,29.93,1013.57,-8.09,824.03,20.30,0.1669,,,,16710.00,0.0079,0.5630,0.00,0.00,0.00,2.04,10,1595127200,15.26,1595126704,33.31703,-118.12215,2,10,-0.29,0.13,12.5,8.5,4870,254.7,1595127430,33.30401,-118.10282
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595128238,2020,07,19,03,10,38,33.31377,-118.12848,5.3,311.34,13.06,8.55,17.30,15.93,19.90,,81.20,,,16.60,29.93,29.93,1013.57,-8.09,822.25,20.20,0.1673,,,,16850.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595128003,15.26,1595127506,33.31377,-118.12848,2,11,-0.07,0.19,9.0,7.5,5747,256.9,1595128238,33.29468,-118.14072
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595129102,2020,07,19,03,25,02,33.31063,-118.13441,6.1,312.12,,8.36,17.11,,19.90,,81.60,,,16.68,29.93,29.93,1013.57,-8.09,823.44,20.10,0.1681,,,,17040.00,0.0079,0.5630,0.00,0.00,0.00,2.04,10,1595128806,15.26,1595128309,33.31063,-118.13441,2,11,-0.14,0.10,11.4,8.1,5870,262.0,1595129102,33.29468,-118.14072
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595129908,2020,07,19,03,38,28,33.30747,-118.14041,8.2,315.96,11.86,0.00,15.94,14.46,19.80,,80.90,,,16.44,29.94,29.94,1013.91,-17.34,796.85,20.10,0.1685,,,,17130.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595129609,15.26,1595129172,33.30747,-118.14041,2,9,0.06,0.21,7.9,6.6,6163,269.3,1595129908,33.29468,-118.14072
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595130709,2020,07,19,03,51,49,33.30471,-118.14577,6.4,323.92,11.08,6.80,15.94,13.51,19.90,,80.20,,,16.40,29.94,29.94,1013.91,-17.34,807.85,20.10,0.1685,,,,17180.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595130472,15.26,1595129975,33.30471,-118.14577,2,11,0.07,0.18,10.4,8.3,5172,267.1,1595130709,33.31215,-118.16100
2.1,CalCOFI Line 90 (Magnus),deployed,Wave Glider,--,1595131514,2020,07,19,04,05,14,33.30195,-118.15120,6.2,322.75,10.42,5.83,14.77,12.70,19.90,,81.20,,,16.60,29.94,29.94,1013.91,-17.34,810.82,20.10,0.1697,,,,17320.00,0.0000,0.5630,0.00,0.00,0.00,2.04,10,1595131274,15.26,1595130778,33.30195,-118.15120,2,12,0.16,0.16,7.0,10.6,5426,264.5,1595131514,33.25517,-118.17859
